product_index,filepath,embedding,title
1601,Mahesh/Formal Pants Shirt Set/img_00001602.jpg,"[-0.02027084305882454, 0.1287277787923813, -0.06224668398499489, -0.1574336290359497, -0.07755640894174576, 0.29431653022766113, -0.16103266179561615, -0.03269892930984497, -0.13431067764759064, -0.08941418677568436, -0.06866509467363358, -0.07170573621988297, -0.08998186141252518, -0.022847089916467667, -0.18395274877548218, 0.008050681091845036, -0.00580363254994154, 0.0625252053141594, 0.06842619180679321, -0.1476626694202423, 0.16165673732757568, 0.33766666054725647, -0.07847923040390015, -0.07745908200740814, -0.07024829089641571, -0.11703420430421829, -0.1409921795129776, 0.09147287905216217, -0.17344599962234497, -0.06679072231054306, -0.017923979088664055, -0.24229061603546143, 0.0404198095202446, 0.00894185807555914, 0.18325668573379517, -0.06268328428268433, -0.03428778797388077, -0.07848760485649109, 0.052099764347076416, -0.13561417162418365, -0.04271639138460159, 0.07596270740032196, -0.0662204846739769, -0.18383049964904785, -0.08478152006864548, -0.15706345438957214, 0.022682754322886467, -0.07327716052532196, -0.05126260593533516, 0.008991643786430359, -0.10806670039892197, -0.2011696696281433, 0.04348808526992798, -0.05798476189374924, -0.11062689870595932, 0.13920290768146515, -0.014286418445408344, 0.03176404535770416, -0.22517669200897217, 0.12803034484386444, -0.127634659409523, -0.3031187057495117, -0.10439541935920715, -0.0532141774892807]",Modern Regular Fit Sneakers for Daily Wear
1602,Mahesh/Formal Pants Shirt Set/img_00001603.jpg,"[-0.014984078705310822, 0.13048237562179565, -0.05430491641163826, -0.16821818053722382, -0.08144839107990265, 0.2655930519104004, -0.1752600222826004, -0.012707538902759552, -0.15634752810001373, -0.0725700631737709, -0.05919690057635307, -0.10425961762666702, -0.07709641009569168, -0.04938588663935661, -0.20379383862018585, 0.006287874188274145, -0.02255128137767315, 0.06759083271026611, 0.0823579952120781, -0.16611751914024353, 0.17237547039985657, 0.3394910991191864, -0.11078925430774689, -0.09610167145729065, -0.04552169889211655, -0.1487639993429184, -0.1358194649219513, 0.07370928674936295, -0.12215196341276169, -0.06645332276821136, -0.02141556330025196, -0.22789040207862854, 0.042362939566373825, 0.049031905829906464, 0.13804325461387634, -0.050145912915468216, -0.04768659919500351, -0.08544623106718063, 0.04075686261057854, -0.13569216430187225, -0.04836699366569519, 0.060234058648347855, -0.10255005955696106, -0.17582906782627106, -0.07730358839035034, -0.1371411234140396, 0.013837753795087337, -0.08907072246074677, -0.04585234448313713, -0.004035431891679764, -0.0803261324763298, -0.22124454379081726, 0.04492240399122238, -0.09438902139663696, -0.15349525213241577, 0.1334977149963379, -0.0056896512396633625, 0.026006950065493584, -0.2227563112974167, 0.16321277618408203, -0.12734355032444, -0.25950178503990173, -0.10941506177186966, -0.07493320107460022]",Essential Soft Knit Sneakers for Casual Fashion
1603,Mahesh/Formal Pants Shirt Set/img_00001604.jpg,"[-0.02505907230079174, 0.09291497617959976, -0.15824748575687408, -0.18355906009674072, -0.07331568002700806, 0.2635963559150696, -0.17923152446746826, 0.035528168082237244, -0.15582403540611267, -0.03071575053036213, -0.03675559535622597, -0.07508192211389542, -0.028134392574429512, -0.06750069558620453, -0.22937925159931183, 0.0705878809094429, 0.025145774707198143, 0.04721663519740105, 0.08822330087423325, -0.23779213428497314, 0.0895807147026062, 0.3468835651874542, -0.08232323825359344, -0.11642361432313919, -0.06873998790979385, -0.16867969930171967, -0.14638833701610565, 0.047867301851511, -0.11340321600437164, 0.01901087537407875, 0.022438334301114082, -0.23299208283424377, 0.035133183002471924, 0.06258001923561096, 0.15303866565227509, -0.0212128646671772, -0.034799959510564804, -0.01588394306600094, 0.03719114512205124, -0.10773847997188568, -0.04605749994516373, -0.003666175063699484, -0.18178045749664307, -0.16084159910678864, -0.04486352950334549, -0.11098857969045639, 0.054652389138936996, -0.1445770412683487, -0.04042942449450493, -0.0368771031498909, -0.09890621900558472, -0.20437316596508026, 0.045340973883867264, 0.003232348244637251, -0.129259392619133, 0.08585602045059204, -0.007804035674780607, 0.0907134935259819, -0.20253977179527283, 0.14553655683994293, -0.03784071281552315, -0.24876613914966583, -0.10575637966394424, -0.13923430442810059]",Women's Tailored Sneakers for Winter
1604,Mahesh/Formal Pants Shirt Set/img_00001605.jpg,"[-0.044509805738925934, 0.1044340580701828, -0.14916518330574036, -0.15191566944122314, -0.08474321663379669, 0.27363696694374084, -0.12129377573728561, 0.037995319813489914, -0.1446196436882019, -0.11003691703081131, 0.012397944927215576, -0.06059446558356285, -0.05229334160685539, -0.06637018173933029, -0.24913740158081055, 0.0821613147854805, 0.018687166273593903, 0.036870844662189484, 0.08893293887376785, -0.1667965203523636, 0.1327207088470459, 0.33485814929008484, -0.08764444291591644, -0.08605881035327911, -0.05777662992477417, -0.19312646985054016, -0.1548461765050888, 0.06643862277269363, -0.16962958872318268, -0.021819040179252625, 0.030112897977232933, -0.23423506319522858, 0.09018970280885696, 0.08423788100481033, 0.1553664654493332, -0.10897094756364822, -0.08740619570016861, -0.09959304332733154, 0.033490702509880066, -0.13673125207424164, -0.029192956164479256, 0.04507249966263771, -0.10403332859277725, -0.1631956398487091, -0.0629628524184227, -0.09917878359556198, 0.03291628882288933, -0.08340299129486084, -0.07379308342933655, 0.01179417036473751, -0.1049475222826004, -0.22126859426498413, 0.03439415618777275, 0.04479494318366051, -0.10332959145307541, 0.09479110687971115, -0.09586024284362793, 0.034071799367666245, -0.2295888513326645, 0.1570846289396286, -0.07624709606170654, -0.1880664974451065, -0.15010330080986023, -0.06148224696516991]",Relaxed Fit Relaxed Fit Sneakers for Daily Wear
1605,Mahesh/Formal Pants Shirt Set/img_00001606.jpg,"[-0.006905818823724985, 0.09500487893819809, -0.10403051227331161, -0.210767462849617, -0.08658375591039658, 0.2942064702510834, -0.20123642683029175, 0.035550180822610855, -0.12654316425323486, -0.02176808938384056, -0.06485812366008759, -0.1011396124958992, -0.04637761414051056, 0.004394362214952707, -0.2196037620306015, 0.053604260087013245, 0.007782669737935066, 0.05900350958108902, 0.1169208362698555, -0.14522050321102142, 0.06576347351074219, 0.40011805295944214, -0.06973204761743546, -0.08776955306529999, -0.11180956661701202, -0.13714155554771423, -0.13184477388858795, 0.11399298161268234, -0.19277770817279816, -0.04624113440513611, -0.004861658904701471, -0.24331888556480408, 0.04361547902226448, 0.03891132399439812, 0.11741513758897781, -0.09431898593902588, -0.07119296491146088, -0.07527637481689453, 0.06236753612756729, -0.10038000345230103, -1.8004431694862433e-05, -0.02746637351810932, -0.13310526311397552, -0.15136875212192535, -0.06651977449655533, -0.07837312668561935, -0.0003648127894848585, -0.076296366751194, -0.06790406256914139, -0.04047137871384621, -0.08129138499498367, -0.2165355384349823, 0.043589819222688675, -0.023323046043515205, -0.09202609956264496, 0.08146703243255615, 0.03079245425760746, 0.028402620926499367, -0.21864628791809082, 0.07813232392072678, -0.12185976654291153, -0.24835382401943207, -0.1138848140835762, -0.0956062451004982]",Elegant Tailored Sneakers for Every Occasion
1606,Mahesh/Formal Pants Shirt Set/img_00001607.jpg,"[0.1714532971382141, 0.02648777700960636, -0.09015852212905884, -0.2230038046836853, 0.02098969742655754, 0.21716608107089996, -0.19559353590011597, -0.040800418704748154, -0.11666697263717651, 0.04246266558766365, -0.06010223552584648, -0.17027580738067627, -0.11273594200611115, -0.09259417653083801, -0.2565588653087616, 0.01834315061569214, 0.09583082050085068, 0.08794747292995453, 0.03123059682548046, -0.08550035953521729, 0.17519360780715942, 0.29113832116127014, -0.10187328606843948, 0.000931393587961793, 0.14253194630146027, -0.014860543422400951, -0.05742574483156204, -0.019562875851988792, -0.1631966084241867, -0.26363107562065125, -0.09698016941547394, -0.11541977524757385, 0.197319895029068, -0.012552736327052116, -0.03097156248986721, -0.28716230392456055, -0.08234153687953949, -0.01423846185207367, 0.052301596850156784, -0.13729915022850037, 0.09163378924131393, -0.20164737105369568, -0.20205630362033844, -0.0024045980535447598, 0.05973581224679947, -0.06190860643982887, -0.04224889352917671, -0.06621968746185303, 0.0670090764760971, -0.06567694246768951, -0.06692695617675781, -0.1748439073562622, 0.07476682215929031, 0.04566463828086853, -0.041102662682533264, -0.04286172613501549, 0.010507174767553806, -0.04746921733021736, -0.1401830017566681, 0.09152212738990784, -0.11052210628986359, -0.12754201889038086, -0.13167190551757812, 0.09555304795503616]",Modern Regular Fit Sneakers for Outdoor Wear
1607,Mahesh/Formal Pants Shirt Set/img_00001608.jpg,"[-0.0007668188191018999, 0.11599689722061157, -0.08527495712041855, -0.1893170326948166, -0.05579061433672905, 0.2210933119058609, -0.2231765240430832, 0.014972835779190063, -0.14095307886600494, -0.061678752303123474, -0.03389897570014, -0.10640496015548706, -0.04398607462644577, -0.04269660636782646, -0.2333156168460846, 0.07169389724731445, 0.012403983622789383, 0.03637238219380379, 0.1184171512722969, -0.1827572137117386, 0.12091699242591858, 0.37773922085762024, -0.0669308677315712, -0.07118799537420273, -0.04217467084527016, -0.14335760474205017, -0.11810488998889923, 0.09718045592308044, -0.16861450672149658, -0.0814090296626091, -0.05132429674267769, -0.24241261184215546, 0.08461489528417587, 0.05255582928657532, 0.07658794522285461, -0.14553245902061462, -0.07091982662677765, -0.05666077136993408, 0.06333503127098083, -0.15370702743530273, -0.010223225690424442, 0.012724602594971657, -0.1655523031949997, -0.17180486023426056, -0.06341677904129028, -0.11839750409126282, 0.020559661090373993, -0.07981289178133011, -0.02243904024362564, -0.00840882956981659, -0.06947898864746094, -0.2411375194787979, 0.0767807736992836, -0.027811633422970772, -0.11608678847551346, 0.0762304738163948, 0.002621644176542759, 0.03393736109137535, -0.21508803963661194, 0.06285075098276138, -0.12027128785848618, -0.22965075075626373, -0.11132749915122986, -0.0930071622133255]",Casual Sneakers for Weekend Style
1608,Mahesh/Formal Pants Shirt Set/img_00001609.jpg,"[0.03598753735423088, 0.10476214438676834, -0.1359940469264984, -0.2056482434272766, -0.11410532891750336, 0.24696680903434753, -0.198098286986351, 0.0032002911902964115, -0.1564050167798996, -0.006180345080792904, -0.059142764657735825, -0.06498218327760696, -0.015832984820008278, -0.08975407481193542, -0.21878018975257874, 0.06640780717134476, 0.05651663616299629, 0.012231499888002872, 0.1033540591597557, -0.26211056113243103, 0.12036579847335815, 0.3865261375904083, -0.0808764174580574, -0.07672573626041412, -0.0009667631238698959, -0.13302858173847198, -0.1284186840057373, 0.07359680533409119, -0.09858861565589905, -0.03560691699385643, -0.0609172023832798, -0.2544621229171753, -0.026091599836945534, 0.061225928366184235, 0.10978834331035614, -0.10166968405246735, -0.05804946646094322, -0.01444992795586586, 0.06961580365896225, -0.0816681757569313, -0.016633858904242516, -0.019757485017180443, -0.22524970769882202, -0.15142065286636353, -0.0763913094997406, -0.0810190811753273, 0.023185687139630318, -0.07685890048742294, -0.023521944880485535, -0.05389561504125595, -0.06596224755048752, -0.19183996319770813, 0.04961994290351868, -0.06531672924757004, -0.16222718358039856, 0.04714687168598175, -0.0073370481841266155, 0.06905084103345871, -0.19066409766674042, 0.0830538347363472, -0.05626685917377472, -0.24911224842071533, -0.05947037413716316, -0.10474234074354172]",Relaxed Fit Tailored Sneakers for Weekend Style
1609,Mahesh/Formal Pants Shirt Set/img_00001610.jpg,"[-0.0421120785176754, 0.12074260413646698, -0.1135745495557785, -0.16360192000865936, -0.08747506141662598, 0.300354540348053, -0.13726706802845, -0.01457894966006279, -0.10694559663534164, -0.07294074445962906, -0.0554598830640316, -0.08642248809337616, -0.08307500928640366, 0.0107998913154006, -0.21418537199497223, 0.07095157355070114, -0.0018635432934388518, 0.04706474766135216, 0.09937475621700287, -0.09933460503816605, 0.0934501439332962, 0.3516314625740051, -0.0457674078643322, -0.14334727823734283, -0.06384839862585068, -0.09785883873701096, -0.07235473394393921, 0.1143675372004509, -0.186052605509758, -0.03454076126217842, -0.025945337489247322, -0.24617499113082886, 0.059375155717134476, 0.029564959928393364, 0.15421713888645172, -0.08411633223295212, -0.05866742506623268, -0.08281323313713074, 0.06324958056211472, -0.1350199580192566, -0.05997369438409805, 0.028350098058581352, -0.1237867921590805, -0.19516952335834503, -0.09198278933763504, -0.1150795966386795, 0.024383151903748512, -0.11594764143228531, -0.03709171339869499, 0.00015281872765626758, -0.07493014633655548, -0.24579139053821564, 0.06762394309043884, -0.02693471685051918, -0.09149939566850662, 0.0675085037946701, -0.033495884388685226, 0.06448341906070709, -0.2662823796272278, 0.1297972947359085, -0.15870007872581482, -0.23510831594467163, -0.11208077520132065, -0.052574753761291504]",Premium Lightweight Sneakers Collection
1610,Mahesh/Formal Pants Shirt Set/img_00001611.jpg,"[-0.0029189109336584806, 0.07248758524656296, -0.14753590524196625, -0.1624259352684021, -0.06268485635519028, 0.26848074793815613, -0.14995485544204712, -0.02029464766383171, -0.07956445217132568, -0.10489082336425781, -0.0410582460463047, -0.09913021326065063, -0.04148721322417259, -0.013436449691653252, -0.231796994805336, 0.08498229086399078, 0.027645820751786232, -0.013098387978971004, 0.1423647552728653, -0.1253383755683899, 0.0404953770339489, 0.3602505028247833, -0.025587428361177444, -0.07197984308004379, -0.03783896192908287, -0.14439773559570312, -0.051886484026908875, 0.16290445625782013, -0.1614123433828354, -0.04090195894241333, -0.018257012590765953, -0.2987242639064789, -0.006656757555902004, 0.08815635740756989, 0.08153107762336731, -0.07445340603590012, -0.08094295859336853, -0.08699720352888107, 0.07109853625297546, -0.09471555054187775, -0.07429229468107224, 0.020678581669926643, -0.1535094976425171, -0.16946007311344147, -0.1184154599905014, -0.1212402805685997, 0.0027475336100906134, -0.0684652253985405, -0.01789803057909012, 0.043230827897787094, -0.03511689230799675, -0.23710595071315765, 0.05734463781118393, -0.002162907039746642, -0.08647970855236053, 0.03356969356536865, -0.10133857280015945, 0.09047771990299225, -0.284329354763031, 0.03848619759082794, -0.15283553302288055, -0.26053935289382935, -0.07357992231845856, -0.06503213942050934]",Unisex Relaxed Fit Sneakers for Outdoor Wear
1611,Mahesh/Formal Pants Shirt Set/img_00001612.jpg,"[-0.04328104108572006, 0.11575502902269363, -0.10444384813308716, -0.15103448927402496, -0.09521158784627914, 0.2594188451766968, -0.16146495938301086, 0.030882637947797775, -0.1672554314136505, -0.039506372064352036, -0.04189447686076164, -0.06999021768569946, -0.05412488430738449, -0.008882325142621994, -0.2262989580631256, 0.05016987398266792, 0.016924139112234116, 0.07787154614925385, 0.09918689727783203, -0.1536642611026764, 0.09804048389196396, 0.3815099000930786, -0.10012684762477875, -0.12985123693943024, -0.04735894128680229, -0.11773812025785446, -0.08855391293764114, 0.07528668642044067, -0.12115980684757233, -0.02982570044696331, -0.04958150163292885, -0.2414597123861313, 0.08200754970312119, 0.008617025800049305, 0.14335492253303528, -0.08024030923843384, -0.03820200264453888, -0.06096206232905388, 0.054122794419527054, -0.12964260578155518, -0.058595892041921616, 0.02094344235956669, -0.1486387401819229, -0.22601522505283356, -0.05642769858241081, -0.11251559853553772, 0.03419002518057823, -0.10855817049741745, -0.05314036086201668, -0.03705822303891182, -0.09665977209806442, -0.20331743359565735, 0.013953402638435364, -0.050881654024124146, -0.18676193058490753, 0.05550028011202812, 0.03473249822854996, 0.04893944412469864, -0.22634951770305634, 0.1174972802400589, -0.13701972365379333, -0.22746539115905762, -0.10665076225996017, -0.12727659940719604]",Men's Designer Sneakers for Office Wear
