listing_id,product_index,seller_id,price,shipping_cost,discount,visits
L004783,1632,S013,5947,73,30,136
L004784,1633,S008,1673,126,30,252
L004785,1633,S014,1771,239,40,501
L004786,1634,S012,5953,239,20,326
L004787,1634,S005,5226,165,20,164
L004788,1635,S006,3473,64,10,51
L004789,1635,S012,3322,64,25,155
L004790,1635,S007,3703,131,10,191
L004791,1635,S005,3523,151,40,203
L004792,1636,S004,2203,97,15,29
L004793,1636,S011,1963,243,10,155
L004794,1636,S009,2347,214,5,57
L004795,1636,S005,2312,246,0,76
L004796,1637,S001,5697,84,25,92
L004797,1638,S006,5148,0,15,63
L004798,1638,S012,4386,117,25,163
L004799,1638,S010,4489,0,20,243
L004800,1638,S001,4343,196,10,352
L004801,1638,S013,4681,248,20,222
L004802,1639,S013,523,223,10,170
L004803,1639,S010,557,83,10,79
L004804,1639,S003,492,238,20,34
L004805,1639,S008,525,88,25,339
L004806,1639,S005,548,125,15,209
L004807,1640,S004,3780,250,20,372
L004808,1640,S008,3538,186,5,152
L004809,1640,S006,3242,80,10,52
L004810,1640,S003,3325,209,5,548
L004811,1641,S003,2067,0,5,115
L004812,1642,S011,3345,74,0,115
L004813,1643,S001,970,134,5,154
L004814,1643,S012,1090,160,15,51
L004815,1644,S001,5093,0,5,446
L004816,1644,S002,4793,248,5,136
L004817,1644,S004,5271,219,0,186
L004818,1645,S012,5664,212,15,654
L004819,1646,S005,733,104,15,111
L004820,1646,S011,815,66,15,550
L004821,1646,S009,772,84,10,131
L004822,1646,S012,864,0,30,143
L004823,1646,S001,735,92,30,60
L004824,1647,S003,1465,0,15,222
L004825,1647,S010,1333,230,5,112
L004826,1647,S005,1498,185,5,93
L004827,1648,S002,1979,247,10,88
L004828,1649,S004,3516,179,30,40
L004829,1649,S012,3449,149,10,20
L004830,1649,S010,3966,0,10,110
L004831,1650,S006,1248,97,30,62
L004832,1651,S012,6140,0,20,82
L004833,1651,S013,5726,172,15,124
L004834,1652,S001,5219,187,40,1178
L004835,1652,S003,4742,69,10,318
L004836,1653,S003,612,0,30,231
L004837,1654,S005,6356,192,0,286
L004838,1654,S009,6098,0,40,382
L004839,1655,S013,5991,190,30,57
L004840,1655,S011,6155,0,5,216
L004841,1655,S008,5725,0,15,102
L004842,1655,S005,5740,70,25,587
L004843,1655,S006,6186,196,10,306
L004844,1656,S005,1454,0,25,256
L004845,1656,S004,1684,167,40,162
L004846,1656,S013,1593,162,0,151
L004847,1656,S003,1444,88,20,305
L004848,1656,S009,1606,67,10,133
L004849,1657,S010,1425,228,25,20
L004850,1657,S011,1280,165,20,120
L004851,1657,S003,1417,80,40,352
L004852,1657,S006,1375,241,5,17
L004853,1657,S009,1474,56,20,169
L004854,1658,S004,4342,210,20,141
L004855,1658,S012,4458,221,15,24
L004856,1658,S011,4291,0,20,120
L004857,1659,S010,3833,233,15,83
L004858,1659,S001,3685,143,5,166
L004859,1659,S009,3492,0,10,38
L004860,1659,S003,4132,141,15,1220
L004861,1659,S008,3734,0,30,50
L004862,1660,S010,1716,77,0,22
L004863,1660,S009,1522,227,0,101
L004864,1661,S004,5197,217,10,215
L004865,1662,S004,5142,221,15,372
L004866,1662,S011,4571,0,10,262
L004867,1663,S013,5794,0,25,29
L004868,1663,S009,5824,145,25,237
L004869,1663,S002,6211,250,20,99
L004870,1664,S002,5635,185,60,208
L004871,1664,S014,5596,66,5,142
L004872,1664,S006,6110,244,15,133
L004873,1665,S004,5662,232,0,98
L004874,1666,S011,4398,200,10,105
L004875,1667,S010,2869,238,5,326
L004876,1667,S003,2884,156,20,123
L004877,1667,S013,3207,0,25,42
L004878,1667,S004,2892,139,15,360
L004879,1667,S014,3193,220,15,109
L004880,1668,S004,951,235,15,121
L004881,1668,S014,966,0,30,52
L004882,1669,S007,5527,156,15,99
L004883,1670,S014,938,88,5,192
L004884,1670,S012,964,0,10,413
L004885,1670,S010,995,0,0,17
L004886,1671,S005,3251,101,30,30
L004887,1671,S011,3362,0,25,256
L004888,1671,S012,3725,0,5,37
L004889,1672,S002,715,74,40,602
L004890,1673,S013,3040,221,30,97
L004891,1673,S003,2945,0,0,37
L004892,1673,S011,2783,151,20,107
L004893,1674,S008,4333,147,50,874
L004894,1674,S006,4478,109,20,81
L004895,1675,S002,2544,52,0,238
L004896,1676,S003,2192,0,15,78
L004897,1676,S010,2217,187,40,562
L004898,1676,S005,2160,177,0,94
L004899,1677,S001,4683,59,15,239
L004900,1677,S008,5308,192,25,145
L004901,1677,S013,5034,248,30,69
L004902,1677,S014,4787,242,25,231
L004903,1677,S006,5566,228,5,383
L004904,1678,S004,1235,0,15,172
L004905,1679,S002,543,124,20,97
L004906,1679,S006,552,221,5,10
L004907,1679,S008,549,160,15,100
L004908,1680,S003,870,0,0,319
L004909,1681,S009,2982,98,30,30
L004910,1682,S013,5699,227,20,68
L004911,1682,S011,5300,246,25,148
L004912,1683,S012,4804,203,20,104
L004913,1683,S004,5262,211,30,119
L004914,1683,S006,5035,116,20,87
L004915,1683,S010,4451,80,25,105
L004916,1683,S002,5349,105,25,947
L004917,1684,S012,5027,152,5,18
L004918,1684,S013,5348,0,40,250
L004919,1684,S002,5226,0,10,175
L004920,1685,S001,3759,130,30,342
L004921,1685,S006,4109,148,40,280
L004922,1686,S009,1646,247,0,30
L004923,1687,S009,3255,245,30,261
L004924,1687,S007,3297,100,20,155
L004925,1688,S011,2151,227,0,240
L004926,1688,S009,2252,149,50,45
L004927,1688,S003,2222,101,15,102
L004928,1688,S006,2075,240,0,221
L004929,1689,S005,5166,181,40,27
L004930,1689,S009,4466,171,20,248
L004931,1689,S013,4954,145,5,187
L004932,1690,S011,4405,0,10,54
L004933,1690,S008,4963,90,40,154
L004934,1690,S010,4272,92,0,86
L004935,1690,S013,4134,0,15,254
L004936,1691,S004,1596,240,20,185
L004937,1691,S010,1664,181,15,228
L004938,1691,S014,1509,71,10,45
L004939,1692,S012,4103,109,10,155
L004940,1693,S013,4721,217,20,47
L004941,1693,S003,4554,241,40,525
L004942,1694,S005,4911,100,10,30
L004943,1695,S009,1871,146,20,125
L004944,1696,S012,1934,101,20,397
L004945,1697,S001,6099,192,30,76
L004946,1698,S013,622,118,30,188
L004947,1698,S004,659,97,5,71
L004948,1698,S007,668,127,10,1614
L004949,1698,S010,669,126,20,99
L004950,1698,S005,616,142,30,51
L004951,1699,S012,1174,64,5,53
L004952,1699,S010,1324,110,30,160
L004953,1700,S005,887,106,0,559
L004954,1700,S009,836,124,0,303
L004955,1701,S007,1318,189,40,16
L004956,1701,S013,1241,114,30,311
L004957,1701,S001,1382,0,20,72
L004958,1701,S010,1351,0,25,101
L004959,1702,S007,1095,195,20,676
L004960,1702,S011,983,71,15,96
L004961,1703,S002,2782,65,15,74
L004962,1703,S008,2474,75,10,282
L004963,1703,S010,2688,0,30,57
L004964,1703,S013,2392,244,15,245
L004965,1703,S003,2581,88,5,64
L004966,1704,S004,2001,95,0,28
L004967,1704,S005,1693,50,15,207
L004968,1705,S011,3044,134,50,377
L004969,1705,S001,2839,215,10,372
L004970,1705,S007,3108,136,20,277
L004971,1706,S009,2763,217,5,92
L004972,1706,S012,2511,176,40,38
L004973,1706,S007,2756,0,15,79
L004974,1707,S008,3305,80,5,349
L004975,1707,S009,3524,95,10,134
L004976,1707,S012,3473,226,20,260
L004977,1707,S010,3303,177,5,53
L004978,1707,S005,3407,146,10,401
L004979,1708,S010,5070,91,15,51
L004980,1708,S004,5906,83,25,145
L004981,1708,S013,5578,88,10,50
L004982,1709,S007,5160,0,15,561
L004983,1709,S005,5375,126,0,56
L004984,1710,S002,1140,182,5,135
L004985,1710,S013,1142,73,25,165
L004986,1710,S010,979,58,30,381
L004987,1710,S011,956,106,5,148
L004988,1711,S011,4729,0,20,86
L004989,1712,S007,6219,193,10,235
L004990,1712,S009,5625,156,15,852
L004991,1712,S010,5676,196,15,991
L004992,1713,S014,953,128,10,239
L004993,1713,S003,926,91,5,315
L004994,1714,S005,2142,0,15,106
L004995,1714,S014,2008,172,40,23
L004996,1714,S007,2147,233,20,60
L004997,1714,S009,2142,158,60,246
L004998,1715,S014,1599,136,20,97
L004999,1715,S011,1721,99,20,399
L005000,1715,S004,1599,223,10,103
L005001,1715,S012,1716,192,5,54
L005002,1715,S002,1622,200,30,82
L005003,1716,S009,2680,178,25,102
L005004,1716,S006,2691,174,0,580
L005005,1716,S003,2590,139,10,108
L005006,1716,S005,2259,194,0,506
L005007,1716,S010,2442,0,10,255
L005008,1717,S006,602,210,10,38
L005009,1717,S004,714,207,15,140
L005010,1717,S007,647,84,15,109
L005011,1718,S012,3127,64,5,172
L005012,1718,S014,2906,237,15,183
L005013,1718,S013,2698,177,25,44
L005014,1719,S012,1697,69,5,478
L005015,1719,S014,1549,93,15,247
L005016,1719,S009,1437,100,20,2510
L005017,1720,S011,3982,55,30,3385
L005018,1720,S010,4470,235,5,114
L005019,1720,S005,4518,209,25,131
L005020,1720,S014,3937,222,5,40
L005021,1720,S009,4303,67,20,232
L005022,1721,S003,1325,160,30,415
L005023,1722,S004,891,0,15,1065
L005024,1722,S003,906,100,5,283
L005025,1723,S005,3310,0,10,456
L005026,1723,S008,3110,211,25,653
L005027,1723,S003,3608,69,15,1066
L005028,1723,S001,3595,0,15,159
L005029,1723,S007,3363,232,60,92
L005030,1724,S013,3408,73,15,34
L005031,1725,S002,1942,0,20,235
L005032,1725,S007,2026,176,20,128
L005033,1726,S013,4489,120,5,112
L005034,1726,S010,4504,229,20,61
L005035,1726,S003,4579,211,20,127
L005036,1727,S007,4650,0,10,138
L005037,1728,S001,5583,232,15,23
L005038,1728,S004,5251,148,25,71
L005039,1728,S010,5600,235,5,195
L005040,1729,S011,4843,56,0,122
L005041,1729,S004,4941,62,10,328
L005042,1730,S006,710,140,15,105
L005043,1730,S008,648,0,5,185
L005044,1730,S005,645,0,5,284
L005045,1731,S004,3774,201,20,177
L005046,1731,S014,3948,247,20,392
L005047,1731,S005,3658,0,10,83
L005048,1732,S010,1941,0,10,260
L005049,1732,S012,2071,159,25,136
L005050,1732,S001,2184,194,10,247
L005051,1732,S009,2184,123,0,95
L005052,1732,S008,2097,138,5,333
L005053,1733,S011,685,178,25,95
L005054,1734,S009,4336,169,10,189
L005055,1735,S006,783,110,20,102
L005056,1736,S007,513,0,15,247
L005057,1736,S011,491,93,5,53
L005058,1736,S008,537,134,25,64
L005059,1736,S006,467,92,10,855
L005060,1737,S012,4196,0,20,81
L005061,1737,S010,4442,0,30,399
L005062,1737,S004,4061,0,25,396
L005063,1737,S005,3740,0,40,34
L005064,1737,S006,3968,91,5,305
L005065,1738,S013,2744,151,5,87
L005066,1738,S002,2962,196,20,90
L005067,1738,S008,2825,63,40,400
L005068,1739,S008,2840,0,15,135
L005069,1739,S003,2640,0,0,40
L005070,1739,S004,2879,225,10,125
L005071,1739,S006,2621,172,10,26
L005072,1739,S011,2737,205,5,88
L005073,1740,S006,5941,172,20,66
L005074,1741,S012,6180,194,5,146
L005075,1742,S007,2765,101,5,160
L005076,1742,S013,3001,151,20,237
L005077,1742,S008,2857,229,40,129
L005078,1743,S011,4826,239,20,63
L005079,1743,S009,4905,164,5,22
L005080,1744,S012,5144,203,5,1279
L005081,1744,S005,5033,59,5,499
L005082,1744,S001,4311,91,25,53
L005083,1744,S010,4995,0,40,107
L005084,1745,S005,1992,70,5,89
L005085,1745,S010,2291,178,10,40
L005086,1745,S003,2117,93,20,442
L005087,1745,S007,2171,127,20,205
L005088,1746,S007,1635,230,10,348
L005089,1747,S013,5122,108,10,146
L005090,1747,S010,4742,128,15,349
L005091,1748,S004,4286,81,30,15
L005092,1749,S012,3238,69,30,24
L005093,1749,S004,3194,59,15,389
L005094,1750,S008,4626,229,10,1221
L005095,1750,S006,4468,0,0,84
L005096,1750,S009,4681,67,0,139
L005097,1751,S012,695,145,5,212
L005098,1751,S005,615,116,20,68
L005099,1752,S007,3968,169,15,61
L005100,1753,S012,3400,62,0,344
L005101,1753,S009,3600,68,10,151
L005102,1753,S002,3250,52,15,164
L005103,1754,S012,1571,98,5,21
L005104,1754,S003,1427,155,40,94
L005105,1754,S010,1442,151,40,31
L005106,1755,S007,5581,0,20,595
L005107,1756,S006,3080,162,20,117
L005108,1756,S004,2948,225,15,146
L005109,1757,S003,1856,204,0,1166
L005110,1757,S004,1661,141,25,281
L005111,1758,S002,5284,0,10,63
L005112,1758,S012,5203,131,0,270
L005113,1758,S011,5811,223,10,113
L005114,1758,S010,5453,0,10,105
L005115,1758,S009,4968,164,20,174
L005116,1759,S009,5410,206,20,87
L005117,1759,S001,4937,214,0,36
L005118,1760,S005,2105,143,25,107
L005119,1761,S003,2234,125,20,221
L005120,1761,S014,2330,229,15,90
L005121,1761,S010,2310,172,25,54
L005122,1761,S008,2304,176,20,57
L005123,1762,S010,4629,0,15,189
L005124,1762,S005,4307,135,5,698
L005125,1762,S004,4349,189,15,257
L005126,1762,S002,4426,0,25,184
L005127,1763,S009,5004,223,10,285
L005128,1763,S001,5349,0,25,127
L005129,1763,S005,5493,156,20,234
L005130,1763,S012,5185,183,0,328
L005131,1764,S014,2624,104,10,117
L005132,1764,S012,2672,77,15,367
L005133,1765,S011,1920,79,30,565
L005134,1765,S004,1975,204,60,43
L005135,1765,S005,1744,208,15,28
L005136,1765,S007,1860,233,10,398
L005137,1765,S012,1771,176,10,484
L005138,1766,S007,1737,71,5,79
L005139,1767,S011,4514,195,5,210
L005140,1767,S008,4288,0,10,46
L005141,1767,S003,4470,0,0,70
L005142,1767,S005,4313,107,60,453
L005143,1768,S004,2248,0,10,93
L005144,1768,S013,2515,174,5,73
L005145,1768,S014,2351,66,10,41
L005146,1768,S001,2642,188,5,166
L005147,1769,S003,1434,224,30,66
L005148,1770,S004,4410,52,10,193
L005149,1770,S003,4506,141,10,411
L005150,1770,S013,4669,137,5,204
L005151,1770,S007,3936,204,15,458
L005152,1771,S013,3086,117,10,382
L005153,1772,S002,1552,197,20,51
L005154,1772,S009,1577,0,25,277
L005155,1772,S007,1562,0,5,61
L005156,1772,S014,1432,162,10,88
L005157,1773,S014,3243,181,5,282
L005158,1773,S005,3551,198,20,381
L005159,1774,S014,2874,118,10,214
L005160,1774,S010,2839,146,15,82
L005161,1774,S011,3021,0,40,111
L005162,1775,S004,2521,0,15,45
L005163,1776,S014,4304,223,20,105
L005164,1776,S012,4545,64,5,155
L005165,1776,S004,4334,129,20,99
L005166,1777,S003,1613,0,0,130
L005167,1777,S014,1570,107,15,18
L005168,1778,S006,4022,176,0,245
L005169,1778,S013,4514,111,25,182
L005170,1779,S014,2541,0,5,46
L005171,1779,S011,2168,82,10,89
L005172,1779,S008,2547,127,20,204
L005173,1779,S010,2323,0,0,90
L005174,1779,S006,2607,231,20,43
L005175,1780,S007,5358,175,10,390
L005176,1780,S002,5916,0,15,233
L005177,1780,S006,5854,147,10,21
L005178,1780,S014,5593,199,0,21
L005179,1781,S013,2621,0,20,155
L005180,1781,S010,2289,108,25,397
L005181,1781,S007,2275,65,25,174
L005182,1781,S009,2520,108,5,463
L005183,1781,S005,2440,142,0,344
L005184,1782,S014,2905,145,30,159
L005185,1783,S003,5098,204,5,30
L005186,1783,S006,4818,0,15,684
L005187,1784,S004,3269,186,15,232
L005188,1784,S009,3356,137,20,84
L005189,1785,S008,1880,84,20,72
L005190,1785,S013,2251,216,5,67
L005191,1785,S004,1932,0,40,77
L005192,1786,S005,4821,0,25,843
L005193,1786,S012,4959,0,20,80
L005194,1786,S007,4770,226,20,102
L005195,1787,S012,4665,0,5,184
L005196,1787,S013,4972,133,5,151
L005197,1787,S007,4460,236,5,427
L005198,1788,S014,907,79,30,685
L005199,1788,S010,1011,90,10,224
L005200,1788,S005,979,155,20,300
L005201,1788,S009,931,86,5,148
L005202,1789,S001,5097,0,10,315
L005203,1789,S003,4717,0,20,258
L005204,1789,S004,4924,200,10,363
L005205,1790,S013,4267,77,10,549
L005206,1790,S001,3660,140,25,129
L005207,1791,S006,5163,0,15,1559
L005208,1791,S014,5481,92,0,124
L005209,1792,S013,929,50,15,65
L005210,1793,S009,1613,72,15,279
L005211,1793,S010,1943,178,20,158
L005212,1794,S008,6003,198,40,181
L005213,1794,S006,5218,57,25,448
L005214,1794,S013,5200,135,15,144
L005215,1794,S011,5148,76,40,292
L005216,1794,S001,6066,106,5,111
L005217,1795,S014,2656,189,20,209
L005218,1795,S008,3069,138,30,159
L005219,1795,S006,2659,110,15,98
L005220,1795,S013,2818,225,25,390
L005221,1796,S002,790,0,5,181
L005222,1796,S009,780,0,0,438
L005223,1797,S008,4055,160,25,100
L005224,1797,S006,3821,0,10,138
L005225,1797,S011,4110,156,30,411
L005226,1798,S004,3144,134,30,203
L005227,1798,S006,2826,80,5,75
L005228,1798,S007,3271,82,0,163
L005229,1799,S013,4127,82,10,350
L005230,1799,S012,4364,192,15,277
L005231,1800,S013,4878,81,25,46
L005232,1800,S005,4399,161,0,596
L005233,1800,S008,4906,0,0,314
L005234,1800,S012,4512,70,5,74
L005235,1800,S001,4809,179,25,459
L005236,1801,S010,2026,184,20,367
L005237,1801,S006,1922,181,0,104
L005238,1801,S012,2002,0,5,116
L005239,1801,S004,1971,204,20,267
L005240,1802,S013,4203,241,10,207
L005241,1802,S003,4149,132,20,330
L005242,1802,S009,3595,218,20,109
L005243,1802,S007,4365,207,10,156
L005244,1802,S008,4056,187,15,36
L005245,1803,S004,2478,0,0,612
L005246,1804,S003,1056,103,20,114
L005247,1805,S010,3373,224,20,292
L005248,1805,S013,2863,182,20,44
L005249,1806,S009,4221,0,5,101
L005250,1806,S014,4951,109,5,184
L005251,1806,S004,4617,0,5,215
L005252,1806,S011,4498,119,25,57
L005253,1807,S013,2673,0,20,99
L005254,1807,S007,2747,79,10,202
L005255,1807,S002,2534,115,25,1447
L005256,1808,S012,1690,159,0,221
L005257,1808,S005,1793,0,5,2156
L005258,1809,S006,5174,180,15,347
L005259,1809,S004,5058,50,10,40
L005260,1809,S005,5775,142,20,42
L005261,1809,S010,5378,213,20,628
L005262,1810,S013,1033,179,20,61
L005263,1810,S009,887,0,25,330
L005264,1811,S005,3055,0,60,14
L005265,1812,S006,4858,176,0,18
L005266,1812,S004,4918,62,30,58
L005267,1812,S010,5274,175,5,152
L005268,1812,S009,5007,66,10,445
L005269,1813,S014,2516,52,0,56
L005270,1813,S002,2389,110,5,35
L005271,1813,S012,2519,216,0,378
L005272,1813,S003,2421,0,0,97
L005273,1814,S014,2159,107,15,87
L005274,1814,S006,1981,187,15,225
L005275,1815,S013,1279,123,15,312
L005276,1815,S012,1464,196,20,598
L005277,1815,S003,1257,51,60,132
L005278,1816,S010,3574,163,25,13
L005279,1816,S014,3775,216,30,150
L005280,1816,S009,3840,244,25,209
L005281,1816,S013,3714,0,15,470
L005282,1816,S004,4073,185,20,238
L005283,1817,S006,4224,96,15,256
L005284,1817,S001,4644,73,15,584
L005285,1817,S011,4330,234,10,107
L005286,1817,S008,4847,53,5,36
L005287,1818,S007,2875,180,40,487
L005288,1818,S011,2749,0,50,229
L005289,1818,S014,2741,165,30,214
L005290,1818,S001,2932,0,5,479
L005291,1818,S004,3054,131,10,545
L005292,1819,S012,569,107,20,138
L005293,1819,S001,599,55,5,698
L005294,1819,S007,608,190,25,122
L005295,1819,S002,572,110,25,336
L005296,1820,S012,5315,133,5,84
L005297,1820,S004,5514,132,10,1681
L005298,1821,S005,6094,69,20,239
L005299,1821,S008,6169,227,20,274
L005300,1821,S011,6019,0,20,209
L005301,1822,S008,4672,185,20,69
L005302,1823,S009,3052,236,15,158
L005303,1823,S011,2649,146,25,148
L005304,1823,S004,3093,56,15,51
L005305,1824,S004,4378,151,5,148
L005306,1825,S007,3602,0,20,197
L005307,1826,S008,5511,212,20,189
L005308,1826,S002,5958,101,40,292
L005309,1826,S010,6473,248,30,252
L005310,1827,S014,2978,246,5,51
L005311,1827,S010,3189,160,0,105
L005312,1828,S002,3667,0,20,35
L005313,1828,S001,3537,123,25,379
L005314,1828,S004,3328,184,40,176
L005315,1828,S007,3341,229,10,1138
L005316,1828,S006,3252,54,15,71
L005317,1829,S012,2557,78,20,475
L005318,1829,S003,2418,0,25,428
L005319,1829,S008,2717,228,5,149
L005320,1829,S007,2322,0,0,271
L005321,1829,S001,2470,217,5,100
L005322,1830,S003,2155,118,15,222
L005323,1830,S004,2001,86,10,55
L005324,1830,S012,2017,0,5,115
L005325,1831,S011,1854,134,40,362
L005326,1831,S012,1752,90,25,78
L005327,1831,S006,1779,186,10,816
L005328,1831,S002,1802,152,50,78
L005329,1831,S008,1744,146,0,1094
L005330,1832,S002,5495,87,20,83
L005331,1832,S013,5661,222,20,273
L005332,1832,S011,6135,230,40,170
L005333,1832,S004,5648,54,50,71
L005334,1833,S007,1989,0,5,64
L005335,1833,S003,1871,213,0,164
L005336,1834,S014,5716,88,30,81
L005337,1834,S012,5480,180,10,233
L005338,1835,S012,2788,64,20,492
L005339,1835,S008,2716,0,20,71
L005340,1835,S013,2748,0,5,84
L005341,1836,S008,4437,116,5,136
L005342,1836,S002,4081,64,15,125
L005343,1836,S011,3865,96,0,40
L005344,1836,S010,3827,197,20,70
L005345,1836,S006,4370,57,5,254
L005346,1837,S013,4130,198,20,278
L005347,1838,S006,4367,216,25,335
L005348,1838,S013,4071,182,20,313
L005349,1838,S009,4440,98,15,1014
L005350,1838,S008,4204,67,5,270
L005351,1838,S004,4154,0,0,104
L005352,1839,S009,1316,50,25,103
L005353,1839,S005,1302,156,0,393
L005354,1839,S002,1211,0,20,2018
L005355,1839,S008,1153,180,20,211
L005356,1840,S002,800,202,50,80
L005357,1840,S010,849,192,10,35
L005358,1841,S011,1449,63,20,378
L005359,1841,S008,1414,236,20,166
L005360,1841,S006,1497,59,40,282
L005361,1841,S005,1536,247,60,457
L005362,1841,S009,1418,233,10,968
L005363,1842,S012,4729,68,20,277
L005364,1842,S003,4857,85,20,269
L005365,1842,S008,4535,0,0,81
L005366,1842,S014,4393,221,20,88
L005367,1843,S010,1927,65,5,224
L005368,1843,S012,1787,79,25,29
L005369,1843,S005,1860,206,15,197
L005370,1844,S004,2916,52,15,112
L005371,1844,S002,3291,211,40,106
L005372,1844,S009,3266,123,20,464
L005373,1844,S008,3203,114,30,16
L005374,1844,S007,2932,240,0,85
L005375,1845,S003,4235,0,20,96
L005376,1845,S009,4714,190,10,131
L005377,1846,S014,3730,106,10,194
L005378,1846,S003,3241,0,20,39
L005379,1847,S012,1126,216,20,32
L005380,1847,S002,1268,240,10,82
L005381,1847,S006,1156,63,10,80
L005382,1847,S009,1165,162,5,55
L005383,1847,S004,1354,0,25,254
L005384,1848,S004,1898,66,25,417
L005385,1848,S009,1914,0,5,915
L005386,1849,S004,1592,149,20,84
L005387,1849,S010,1638,0,10,59
L005388,1850,S010,6159,168,0,112
L005389,1850,S012,5465,81,25,103
L005390,1850,S009,5367,235,5,31
L005391,1850,S005,5504,54,25,261
L005392,1850,S008,5859,0,10,306
L005393,1851,S011,3496,184,5,286
L005394,1851,S006,3529,0,5,385
L005395,1851,S014,3417,207,10,946
L005396,1851,S012,3271,165,30,64
L005397,1852,S010,3454,0,10,501
L005398,1853,S001,2686,129,30,100
L005399,1853,S002,3017,60,40,542
L005400,1854,S002,2650,82,25,77
L005401,1854,S009,2785,162,10,101
L005402,1854,S003,2566,234,40,20
L005403,1854,S007,2733,192,15,675
L005404,1854,S014,2564,204,25,163
L005405,1855,S010,3065,249,20,129
L005406,1856,S006,2881,192,10,486
L005407,1856,S005,3069,89,40,46
L005408,1856,S008,3316,195,5,165
L005409,1857,S010,2591,214,5,104
L005410,1857,S008,3032,101,15,161
L005411,1857,S005,2819,81,10,396
L005412,1858,S013,4496,100,10,164
L005413,1859,S014,1587,216,10,27
L005414,1859,S010,1404,111,5,128
L005415,1859,S001,1381,0,5,485
L005416,1859,S006,1548,85,10,381
L005417,1860,S012,2270,150,20,214
L005418,1860,S004,2075,237,50,115
L005419,1860,S009,2476,151,20,24
L005420,1860,S014,2218,177,40,35
